id,name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7598022,11913,968,0,653,6905,1,49,58,46,2.0,2.0,2,17,17,52.3558,4.9144,7,0,4,1.5,2.0,2.0,25,160.0,2,60,0,0,0,0,0,13,0,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0.21
7599021,2483,6495,1,1560,8748,1,49,98,17,1.0,1.0,0,8,8,52.35244,4.88957,7,0,2,1.0,1.0,1.0,9,110.0,1,1125,0,0,0,0,0,2,0,0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.03
7601340,4878,3659,0,1609,8748,2,2,18,62,1.0,1.0,2,20,20,52.388690000000004,4.87825,7,0,4,1.0,2.0,4.0,7,120.0,2,1125,0,9,39,69,69,31,4,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.49
7604231,10288,7527,1,346,478,1,49,9,49,1.0,1.0,0,7,7,52.366929999999996,4.85179,7,0,3,1.0,1.0,1.0,14,99.0,2,1125,0,0,0,0,0,25,1,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.4
7604965,12486,6785,0,1610,8748,1,49,98,28,1.0,1.0,2,21,21,52.347190000000005,4.84656,27,2,2,1.0,1.0,1.0,6,40.0,3,1125,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.02
7606845,5234,11667,2,842,4010,1,49,71,49,1.0,1.0,0,7,7,52.36063,4.85968,7,0,2,1.0,1.0,1.0,17,110.0,2,1125,0,0,0,0,0,26,5,0,91.0,9.0,10.0,9.0,10.0,9.0,9.0,1,1,0,0,0.42
7607548,17383,5449,0,292,4442,1,49,98,4,1.0,1.0,2,2,2,52.37356,4.8501,7,0,2,1.5,1.0,1.0,26,100.0,3,1125,0,0,0,0,0,8,0,0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.13
7608607,4497,8354,0,742,7685,1,49,2,79,1.0,1.0,2,21,21,52.355579999999996,4.85205,7,0,4,1.0,2.0,2.0,10,99.0,4,1125,0,0,0,0,0,5,0,0,92.0,9.0,10.0,9.0,10.0,9.0,10.0,1,1,0,0,0.13
7609822,4240,13588,0,1608,8748,1,49,98,79,1.0,1.0,0,17,17,52.358059999999995,4.9294400000000005,7,0,2,1.0,1.0,1.0,15,100.0,2,1125,0,0,0,0,0,15,0,0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.24
7612191,5113,5030,3,1608,4032,1,49,0,49,1.0,1.0,2,20,20,52.3824,4.8746599999999995,7,0,2,1.0,1.0,1.0,29,160.0,2,1125,0,0,0,0,0,2,0,0,90.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.03
7614586,11008,862,0,1037,3887,1,49,98,79,1.0,1.0,2,21,21,52.352129999999995,4.85262,22,0,4,1.0,3.0,2.0,15,250.0,1,8,0,0,0,0,0,36,0,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.58
7616030,10363,4006,0,1602,8748,1,49,2,4,1.0,1.0,2,2,2,52.37621,4.8602300000000005,7,0,2,1.0,1.0,1.0,19,120.0,2,1125,0,0,0,7,282,44,2,0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.71
7619029,7891,5936,1,1512,8748,1,49,98,79,1.0,1.0,0,21,21,52.35368,4.84811,7,0,4,1.0,3.0,3.0,21,125.0,4,5,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.05
7626486,13103,2951,0,1230,8748,1,49,98,46,3.0,3.0,2,19,19,52.35568,4.949269999999999,7,0,1,1.0,,1.0,5,55.0,1,1125,0,0,0,0,0,0,0,0,,,,,,,,3,3,0,0,
7627311,11960,17358,2,1551,8748,2,22,2,49,1.0,1.0,2,7,7,52.3617,4.86376,7,0,4,1.0,2.0,2.0,19,160.0,4,1125,0,0,0,0,0,21,1,1,97.0,10.0,9.0,9.0,10.0,9.0,9.0,1,1,0,0,0.33
7627497,15810,13796,1,701,2605,1,49,98,49,1.0,1.0,2,20,20,52.38483,4.87749,7,0,2,1.0,1.0,1.0,25,140.0,2,1125,0,0,0,0,0,24,0,0,93.0,9.0,8.0,9.0,10.0,10.0,9.0,1,1,0,0,0.39
7628709,3309,17634,4,1611,8748,1,49,98,79,1.0,1.0,2,20,20,52.37705,4.87178,7,0,2,1.0,1.0,1.0,24,91.0,2,1125,0,0,0,0,0,35,0,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.56
7629100,13794,5852,0,449,7255,1,49,98,79,1.0,1.0,2,4,4,52.3654,4.891769999999999,26,2,4,2.0,1.0,4.0,18,264.0,2,2,0,0,0,0,0,1,0,0,,,,,,,,1,0,1,0,0.02
7634886,1398,8557,0,748,8748,1,49,2,46,1.0,1.0,2,17,17,52.35226,4.91965,7,0,3,1.5,1.0,1.0,28,180.0,2,1125,0,0,0,0,0,28,3,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.89
7641255,10458,8542,1,1540,2839,1,49,98,79,1.0,1.0,2,7,7,52.3652,4.86151,7,0,2,1.0,1.0,1.0,10,110.0,3,1125,0,0,0,0,0,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.03
7642756,5664,11773,1,1612,8027,1,49,98,49,1.0,1.0,2,7,7,52.36588,4.86346,7,0,2,1.0,1.0,1.0,14,114.0,2,1124,0,0,0,0,0,34,0,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.6
7643294,7955,763,0,671,7200,1,49,98,54,1.0,1.0,2,8,8,52.344120000000004,4.89845,12,0,6,1.0,3.0,3.0,26,360.0,3,1125,0,0,0,0,0,28,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.46
7643310,11779,251,0,1612,8748,1,49,98,79,1.0,1.0,0,20,20,52.38196,4.86908,7,0,4,1.5,2.0,2.0,34,125.0,2,1125,0,0,0,0,0,23,0,0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.37
7645127,7120,8713,3,1580,2330,1,49,98,60,1.0,1.0,0,18,18,52.35333,4.83977,27,2,2,2.0,1.0,1.0,8,60.0,3,1125,0,0,0,0,0,3,0,0,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,1,0,0.05
7645716,9637,17351,1,1602,2614,4,2,2,30,1.0,1.0,2,14,14,52.3656,4.9410300000000005,7,0,2,1.0,1.0,1.0,23,99.0,1,1125,0,0,0,0,0,314,20,0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,5.07
7647778,208,39,0,1352,3457,1,49,98,79,2.0,2.0,0,7,7,52.372840000000004,4.8653,7,0,5,1.0,2.0,4.0,10,160.0,1,1125,0,0,0,0,0,5,0,0,88.0,9.0,8.0,10.0,10.0,9.0,9.0,2,2,0,0,0.08
7661807,13250,6006,0,1249,1935,2,16,98,44,3.0,3.0,2,11,11,52.35602,4.99871,41,2,2,1.0,1.0,3.0,8,75.0,1,3,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4,1,3,0,0.09
7672411,1272,9814,2,1614,8748,4,2,44,79,2.0,2.0,2,18,18,52.361999999999995,4.84374,7,0,4,1.0,2.0,2.0,25,250.0,2,1125,0,0,0,0,0,19,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.3
7674223,7359,11400,1,1532,1563,3,2,81,79,1.0,1.0,2,16,16,52.39557,4.91925,22,0,4,1.5,2.0,3.0,32,177.0,4,7,0,23,53,74,164,71,4,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,1.14
7675556,2507,14014,1,1043,7353,1,49,98,64,1.0,1.0,0,21,21,52.34559,4.86112,7,0,3,1.0,2.0,3.0,18,170.0,4,1125,0,0,0,0,0,6,0,0,100.0,10.0,10.0,10.0,10.0,8.0,9.0,1,1,0,0,0.11
7682924,8962,4797,1,1615,8748,1,49,98,28,1.0,1.0,0,21,21,52.35282,4.84974,7,0,2,1.0,1.0,1.0,18,95.0,6,60,0,0,0,8,283,12,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.19
7688548,1732,12761,0,1575,8748,1,49,98,44,1.0,1.0,0,11,11,52.360459999999996,4.99414,7,0,4,1.0,2.0,2.0,12,150.0,1,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7694105,17921,3318,0,645,3175,1,49,2,54,1.0,1.0,2,8,8,52.3448,4.90977,27,2,2,1.5,1.0,1.0,30,64.0,1,30,0,0,0,0,0,35,1,0,95.0,10.0,10.0,9.0,10.0,9.0,9.0,1,0,1,0,0.63
7696601,5827,16600,1,1615,8748,1,49,44,46,1.0,1.0,2,17,17,52.35613,4.9152,7,0,4,1.5,2.0,2.0,28,220.0,4,14,0,0,0,0,0,23,2,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.84
7701495,16477,5644,1,404,6945,4,2,85,4,1.0,1.0,2,2,2,52.37769,4.85372,7,0,2,1.0,1.0,1.0,20,110.0,3,1125,0,0,0,0,0,58,4,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.96
7704736,12468,5495,0,1260,8748,1,49,98,79,2.0,2.0,2,7,7,52.35946,4.8663099999999995,27,2,2,1.0,1.0,1.0,4,60.0,1,1125,0,0,0,0,0,1,0,0,,,,,,,,1,0,1,0,0.02
7704803,8702,129,1,428,240,2,2,2,43,3.0,3.0,2,4,4,52.36446,4.90377,7,0,4,1.0,2.0,3.0,21,295.0,3,1125,0,27,57,84,320,156,26,0,95.0,10.0,9.0,9.0,10.0,10.0,9.0,2,2,0,0,2.56
7704893,1,8505,0,1198,8748,2,16,17,79,0.0,0.0,2,7,7,52.36503,4.853940000000001,7,0,2,1.5,1.0,1.0,13,85.0,1,4,0,1,1,1,1,51,4,0,90.0,10.0,9.0,9.0,9.0,9.0,9.0,1,1,0,0,0.94
7705148,1188,11796,1,1567,8748,1,49,0,79,1.0,1.0,0,19,19,52.34101,4.91886,7,0,4,1.0,1.0,2.0,15,351.0,2,1125,0,0,0,0,0,8,0,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.21
7705953,9281,8443,0,1136,4093,0,0,54,1,0.0,0.0,2,13,13,52.40743,4.909590000000001,27,2,2,1.5,1.0,1.0,30,50.0,1,30,0,20,50,80,355,31,2,0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0.5
7706669,3853,16835,1,820,2613,1,49,98,49,1.0,1.0,2,7,7,52.368520000000004,4.85361,7,0,2,1.5,1.0,1.0,9,145.0,2,12,0,0,0,0,0,8,0,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.14
7706753,6489,7297,0,1551,8748,1,49,98,79,1.0,1.0,2,8,8,52.35158,4.90057,7,0,2,1.0,,1.0,9,75.0,3,1125,0,0,0,0,0,5,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
7706783,11067,2224,1,649,5077,1,49,44,79,1.0,1.0,2,7,7,52.3639,4.85224,7,0,2,1.5,1.0,0.0,22,100.0,2,1125,0,0,0,0,0,12,4,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.23
7708272,16485,7483,0,1126,8748,1,49,98,49,1.0,1.0,2,7,7,52.36846,4.86471,7,0,2,1.0,1.0,1.0,12,115.0,5,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7712592,10289,8852,0,1616,8748,1,49,98,79,1.0,1.0,2,7,7,52.369409999999995,4.85291,7,0,2,1.0,1.0,1.0,28,85.0,3,1125,0,0,0,0,0,15,0,0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,0,0,0.24
7713312,1584,14612,2,609,1171,1,49,98,79,1.0,1.0,2,20,20,52.3834,4.87376,7,0,2,1.0,1.0,1.0,8,102.0,5,18,0,0,0,0,0,30,0,0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.48
7713387,13872,9820,0,942,8748,1,49,98,75,1.0,1.0,2,5,5,52.38531,4.88354,18,0,2,1.0,1.0,1.0,9,150.0,5,20,0,0,0,0,0,20,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.32
7714232,3212,1031,1,1295,1919,4,2,18,78,1.0,1.0,2,14,14,52.367340000000006,4.94454,7,0,4,1.0,2.0,2.0,15,199.0,2,20,0,0,0,0,0,14,0,0,98.0,9.0,10.0,10.0,10.0,8.0,9.0,1,1,0,0,0.22
7718405,6029,13983,0,1389,8748,1,49,98,4,1.0,1.0,2,2,2,52.38171,4.855090000000001,27,2,4,1.0,1.0,1.0,14,140.0,1,1125,0,0,0,0,0,2,0,0,90.0,9.0,10.0,9.0,10.0,8.0,9.0,1,0,1,0,0.03
7719317,10804,16482,2,1617,6413,1,49,98,17,1.0,1.0,0,8,8,52.351620000000004,4.888380000000001,7,0,5,2.0,5.0,3.0,40,500.0,2,25,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7719516,13191,13709,0,1249,1935,2,16,98,44,3.0,3.0,2,11,11,52.35517,4.99716,41,2,2,1.0,1.0,1.0,4,75.0,2,1125,0,0,0,0,0,5,0,0,100.0,9.0,10.0,10.0,10.0,7.0,8.0,4,1,3,0,0.09
7720233,7526,6556,1,1617,7900,1,49,98,79,1.0,1.0,0,12,12,52.40542,4.93329,18,0,5,1.5,4.0,4.0,36,159.0,4,56,0,0,0,0,0,4,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.11
7720255,9873,5046,0,948,8748,1,49,98,79,1.0,1.0,2,20,20,52.390209999999996,4.8756900000000005,7,0,4,1.0,3.0,1.0,24,145.0,4,9,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.02
7720600,10500,6728,2,1214,22,1,49,98,72,1.0,1.0,0,16,16,52.39362,4.91602,7,0,2,1.0,1.0,1.0,16,120.0,3,1125,0,0,0,0,0,25,0,0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.4
7721564,14055,3918,0,1288,8748,1,49,98,49,1.0,1.0,2,7,7,52.36611,4.87783,47,2,2,1.0,1.0,1.0,11,80.0,2,4,0,0,0,0,0,15,0,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0.27
7723646,4186,7620,4,1310,8748,1,49,98,17,1.0,1.0,2,8,8,52.35657,4.8971599999999995,7,0,3,1.0,2.0,2.0,11,229.0,3,1125,0,0,0,0,0,6,0,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.1
7724398,8156,17252,1,1148,5325,1,49,98,49,1.0,1.0,2,7,7,52.37077,4.873419999999999,7,0,2,1.0,1.0,1.0,11,90.0,5,1125,0,0,0,0,0,2,0,0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.03
7725507,10156,17781,3,180,2238,1,49,2,24,1.0,1.0,2,20,20,52.37681,4.87549,7,0,2,1.0,1.0,1.0,26,150.0,12,1125,0,0,0,0,0,16,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.27
7726857,2353,14343,3,1615,8748,1,49,98,79,1.0,1.0,2,8,8,52.354409999999994,4.8925,7,0,2,1.0,1.0,1.0,10,150.0,2,1125,0,0,0,0,0,25,0,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.4
7729737,17794,17654,0,1257,8748,1,49,98,49,1.0,1.0,2,7,7,52.362759999999994,4.85279,7,0,3,1.0,2.0,2.0,11,199.0,7,1125,0,0,0,0,0,13,0,0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.21
7729814,8450,15116,1,1088,2024,1,49,44,17,1.0,1.0,2,8,8,52.354440000000004,4.89279,7,0,2,1.0,1.0,1.0,27,170.0,2,1125,0,0,0,0,29,37,0,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.59
7731960,18165,18074,0,1617,8748,1,49,98,51,1.0,1.0,0,18,18,52.364740000000005,4.84307,27,2,2,1.0,1.0,1.0,15,80.0,2,14,0,0,0,0,0,19,0,0,88.0,9.0,7.0,9.0,8.0,9.0,9.0,1,0,1,0,0.34
7735476,9266,15126,0,834,101,1,49,98,49,1.0,1.0,2,20,20,52.38482,4.878909999999999,7,0,2,1.0,1.0,1.0,19,75.0,2,1125,0,0,0,0,0,36,0,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.58
7739386,7088,2173,0,860,8748,1,49,98,8,1.0,1.0,2,3,3,52.3274,4.8805,27,2,2,1.5,1.0,1.0,5,65.0,1,1125,0,0,0,0,0,1,0,0,80.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0,1,0,0.02
7739393,8259,3631,0,810,5861,1,49,98,79,1.0,1.0,0,13,13,52.41299,4.88928,18,0,2,1.0,1.0,1.0,27,99.0,3,28,0,0,0,0,0,28,0,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.45
7743717,12859,255,0,932,8597,4,2,26,54,1.0,1.0,2,8,8,52.34365,4.89573,7,0,4,1.0,3.0,3.0,25,450.0,5,21,0,29,59,89,179,4,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
7745071,17972,15453,0,1121,699,3,2,97,79,1.0,1.0,2,5,5,52.37574,4.89856,27,2,2,1.5,1.0,0.0,15,70.0,2,1125,0,27,27,27,27,400,54,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,6.35
7750670,6694,13188,3,1617,4331,1,49,98,49,1.0,1.0,0,7,7,52.367940000000004,4.87185,27,2,2,1.0,1.0,1.0,10,66.0,1,1125,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.02
7752530,1547,9569,1,1619,4371,3,2,2,79,1.0,1.0,2,7,7,52.36937,4.85351,7,0,2,1.5,1.0,1.0,19,70.0,5,1125,0,0,0,0,0,8,2,1,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.13
7753468,6789,1235,0,690,8748,1,49,98,27,1.0,1.0,0,4,4,52.36443,4.89467,7,0,4,1.0,2.0,2.0,10,175.0,2,1125,0,0,0,0,0,1,0,0,100.0,10.0,8.0,8.0,8.0,10.0,10.0,1,1,0,0,0.02
7753672,16928,523,0,1553,7075,1,49,98,30,1.0,1.0,0,17,17,52.35864,4.92742,7,0,4,1.5,2.0,2.0,14,198.0,2,1125,0,0,0,0,0,6,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.1
7757518,17950,9066,0,1599,8748,1,49,62,74,2.0,2.0,2,4,4,52.361309999999996,4.9107,7,0,4,1.0,2.0,2.0,11,120.0,1,1125,0,0,0,0,0,9,0,0,93.0,9.0,8.0,10.0,10.0,9.0,9.0,2,1,1,0,0.14
7757866,1648,6409,0,1089,3056,2,2,44,17,1.0,1.0,2,8,8,52.350559999999994,4.90785,7,0,3,1.5,1.0,1.0,27,69.0,1,1125,0,0,0,0,0,3,3,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,1.06
7772045,15208,12174,4,1620,8285,1,49,98,17,1.0,1.0,2,8,8,52.34919,4.88924,7,0,2,1.0,1.0,1.0,11,125.0,3,6,0,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.02
7777263,15954,6968,2,866,8748,1,49,98,17,1.0,1.0,2,8,8,52.35226,4.88899,7,0,2,1.0,1.0,1.0,11,100.0,3,300,0,0,0,0,0,4,0,0,90.0,10.0,8.0,10.0,10.0,10.0,9.0,1,1,0,0,0.06
7778480,6563,5140,1,1504,8748,1,49,98,4,1.0,1.0,2,2,2,52.38354,4.8564,7,0,2,1.0,1.0,2.0,12,115.0,3,1125,0,0,0,0,0,8,0,0,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.13
7778612,9185,3005,0,1071,4827,1,49,36,49,1.0,1.0,2,7,7,52.367309999999996,4.87384,7,0,2,2.0,1.0,1.0,34,196.0,2,1125,0,0,0,0,0,29,0,0,99.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.47
7780839,14827,11974,0,1621,8748,1,49,0,54,1.0,1.0,2,8,8,52.34703,4.90538,7,0,2,1.0,1.0,1.0,16,117.0,50,1125,0,0,0,0,0,12,0,0,88.0,9.0,8.0,10.0,10.0,9.0,8.0,1,1,0,0,0.19
7781287,12037,11722,0,1621,8748,1,49,98,64,1.0,1.0,2,21,21,52.34617,4.854080000000001,7,0,2,1.0,1.0,1.0,17,90.0,3,1125,0,0,0,0,0,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
7781563,17868,5437,1,1587,211,1,49,98,30,1.0,1.0,2,14,14,52.35941,4.93766,7,0,2,1.0,1.0,1.0,15,150.0,5,40,0,0,0,0,0,10,0,0,98.0,9.0,9.0,10.0,10.0,9.0,10.0,1,1,0,0,0.16
7782918,1678,7650,0,1404,6891,1,49,98,79,1.0,1.0,2,8,8,52.35228,4.8967,7,0,4,1.0,1.0,1.0,15,120.0,3,14,0,0,0,0,0,18,0,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.29
7783431,15960,7724,0,1208,7190,1,49,98,79,1.0,1.0,2,7,7,52.362770000000005,4.86292,7,0,2,1.0,1.0,1.0,14,199.0,1,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7783993,3138,1545,0,1621,80,1,49,98,79,1.0,1.0,0,16,16,52.39675,4.9153,1,0,3,0.0,1.0,1.0,3,50.0,1,1125,0,0,0,0,0,11,0,0,67.0,8.0,6.0,9.0,9.0,8.0,7.0,1,1,0,0,0.18
7786634,1496,7256,2,731,8054,1,49,98,79,1.0,1.0,2,20,20,52.379690000000004,4.8695,7,0,2,1.0,1.0,1.0,11,140.0,2,1125,0,0,0,0,0,21,0,0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.38
7786801,16486,12282,1,687,3877,1,49,98,4,1.0,1.0,2,2,2,52.37754,4.86037,7,0,2,1.5,1.0,1.0,20,120.0,4,26,0,0,0,0,0,42,0,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,0,0,0.67
7786834,16814,17589,1,703,8367,1,49,98,79,1.0,1.0,2,7,7,52.36634,4.86627,7,0,2,1.0,1.0,1.0,12,110.0,2,1125,0,0,0,0,0,4,0,0,90.0,9.0,10.0,10.0,10.0,9.0,8.0,1,1,0,0,0.06
7787732,13609,16809,1,381,3633,1,49,2,49,1.0,1.0,2,7,7,52.3701,4.86046,7,0,2,1.5,1.0,1.0,21,140.0,4,40,0,18,36,36,36,26,1,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.42
7788226,14251,8011,0,1013,7188,1,49,98,45,1.0,1.0,0,4,4,52.36967,4.93165,7,0,4,1.0,3.0,3.0,18,176.0,14,42,0,0,0,7,282,0,0,0,,,,,,,,1,1,0,0,
7794227,7469,4119,0,1533,8748,1,49,98,64,1.0,1.0,0,21,21,52.34794,4.87409,18,0,7,1.0,4.0,7.0,15,299.0,7,15,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7795822,2927,3117,0,1434,8558,1,49,98,48,2.0,2.0,2,15,15,52.35256,4.80282,27,2,3,1.0,1.0,1.0,9,28.0,2,1125,0,0,0,0,0,23,0,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1,1,0,0.43
7795964,3846,14509,5,1622,8748,1,49,98,79,1.0,1.0,0,5,5,52.379490000000004,4.88834,7,0,2,1.0,,1.0,9,128.0,2,14,0,0,0,0,0,61,0,0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.99
7796139,14009,9852,0,1230,8748,1,49,98,46,3.0,3.0,2,17,17,52.35564,4.9278900000000005,7,0,6,1.0,2.0,3.0,6,78.0,2,1125,0,0,0,0,0,7,0,0,91.0,8.0,7.0,9.0,9.0,9.0,8.0,3,3,0,0,0.11
7796512,9836,17326,0,165,3105,1,49,98,30,1.0,1.0,2,17,17,52.36428,4.92626,7,0,4,1.5,3.0,3.0,28,330.0,3,365,0,0,0,0,0,25,2,0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,0.4
7797121,6596,525,0,1447,4621,1,49,2,24,1.0,1.0,0,20,20,52.37397,4.8739099999999995,7,0,3,1.0,1.0,1.0,31,120.0,2,1125,0,0,0,0,0,33,3,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.63
7802486,13973,12240,0,1066,8748,1,49,98,30,1.0,1.0,2,17,17,52.36029,4.92866,27,2,2,1.0,1.0,1.0,7,80.0,1,1125,0,0,0,0,0,3,0,0,80.0,8.0,8.0,6.0,6.0,8.0,8.0,1,0,1,0,0.05
7803391,17206,12083,5,1622,8748,3,39,74,27,3.0,3.0,2,5,5,52.37553,4.88649,7,0,2,1.0,1.0,1.0,16,250.0,3,1125,0,29,59,89,89,62,4,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3,0,0,0.99
7803723,16443,8887,0,1622,8748,1,49,98,49,1.0,1.0,0,7,7,52.37108,4.858569999999999,7,0,2,1.0,1.0,1.0,23,119.0,3,31,0,0,0,0,0,21,0,0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.39
7803998,3022,13846,1,897,410,1,49,98,49,1.0,1.0,2,7,7,52.36197,4.85615,7,0,2,1.0,2.0,1.0,23,99.0,6,1125,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
7804341,16677,488,4,1527,8748,1,49,98,49,1.0,1.0,2,7,7,52.36483,4.86435,7,0,3,1.0,1.0,1.0,22,90.0,2,1125,0,0,0,0,0,10,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.16
7804517,17214,7726,1,1278,8748,1,49,98,17,1.0,1.0,0,8,8,52.35758,4.90004,7,0,4,1.0,2.0,2.0,9,170.0,2,1125,0,0,0,0,0,2,0,0,90.0,9.0,9.0,8.0,9.0,9.0,9.0,1,1,0,0,0.03
7806425,7164,12404,0,1502,8748,1,49,77,46,1.0,1.0,0,17,17,52.35712,4.92359,7,0,2,1.0,1.0,1.0,26,119.0,2,28,0,0,0,0,0,50,0,0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,0.81
7812285,1647,754,1,1623,3611,1,49,98,39,1.0,1.0,2,21,21,52.35674,4.86912,7,0,4,1.0,1.0,2.0,12,314.0,3,14,0,0,0,0,0,25,0,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.43
