listing_id,avg_sentiment_score,proportion_positive
911684,0.7943823275862069,0.9612068965517241
923017,0.8073513812154689,0.9558011049723757
957513,0.8359333333333334,0.9696969696969697
985636,0.9614,1.0
992390,0.8301770370370367,0.9703703703703703
999123,0.785038181818182,0.8909090909090909
1008590,0.7713378378378377,0.8918918918918919
1016855,0.86705,1.0
1019390,0.93585,1.0
1022377,0.8240320610687024,0.9694656488549618
1033352,0.8248,1.0
1033353,-0.699,0.0
1062445,0.6331999999999999,0.8617021276595744
1079351,0.8048893333333337,0.96
1101344,0.0,0.0
1108132,0.8539112637362637,0.9807692307692307
1127705,0.8616210526315791,1.0
1149076,0.8882,1.0
1152148,0.99,1.0
1157314,0.8065749999999994,0.93
1165573,0.7491437499999997,0.9017857142857143
1171633,9.999999999998899e-05,0.5
1182474,0.7692136363636363,1.0
1184163,0.854,1.0
1184289,0.9744666666666667,1.0
1184349,0.76305,1.0
1187498,0.7493000000000001,1.0
1226450,-0.8326,0.0
1229848,0.8000400000000002,0.9666666666666667
1233830,0.8501585714285715,0.9857142857142858
1278382,0.9035,1.0
1286397,0.8152538461538466,0.9358974358974359
1297179,0.7721392156862744,0.9215686274509803
1345297,0.9611,1.0
1476913,0.9602999999999999,1.0
1534018,0.9485,1.0
1553655,0.9141999999999999,1.0
1567495,0.6388913043478261,0.8695652173913043
1605590,0.9741666666666666,1.0
1606207,0.8075800000000001,1.0
1615676,0.9455333333333332,1.0
1622894,0.9266285714285715,1.0
1623311,0.7787142857142857,0.8571428571428571
1643979,0.7889849999999999,0.9
1671911,0.73675,0.875
1697582,0.8109605263157895,0.9736842105263158
1702604,0.8562,1.0
1708543,0.35257499999999997,0.375
1711948,0.6222468749999998,0.828125
1745925,0.871644262295082,0.9836065573770492
1749208,0.8509977777777779,1.0
1752310,0.844382882882883,0.9819819819819819
1759734,0.9469000000000001,1.0
1800200,0.9767,1.0
1803521,0.5664,1.0
1808691,0.20375,0.5
1825634,0.9710333333333333,1.0
1832930,0.6688000000000001,0.7142857142857143
1835565,0.9577,1.0
1838581,0.9369999999999999,1.0
1838603,0.8811,1.0
1838607,0.8224631578947369,0.9473684210526315
1838612,0.9005166666666665,1.0
1838620,0.8757066666666666,1.0
1838624,0.676575,0.75
1851862,0.8777999999999999,1.0
1852093,0.8502714285714286,1.0
1887852,0.94665,1.0
1895710,0.6149632653061224,0.8979591836734694
1906974,0.6297071428571425,0.9285714285714286
1910193,-0.8502,0.0
1910291,0.7979975308641971,0.9506172839506173
1922220,0.7597499999999998,0.9512195121951219
1927047,0.7545314285714287,0.9142857142857143
1932651,0.7374210526315789,1.0
1944230,0.8651537037037039,0.9629629629629629
1971970,0.5095,1.0
2019027,0.6294333333333334,0.6666666666666666
2029867,0.9019571428571428,1.0
2038687,0.8012240740740738,0.9444444444444444
2039450,0.8952,1.0
2039863,0.9217391304347824,0.9782608695652174
2076354,0.8900652173913043,1.0
2079554,0.935,1.0
2161352,0.7003,1.0
2184084,0.9336,1.0
2189832,0.6223333333333334,0.8888888888888888
2190412,0.8797589285714286,1.0
2217839,0.983,1.0
2246101,0.746008695652174,0.9652173913043478
2269506,0.7811049180327871,0.9672131147540983
2272136,0.637455,0.85
2298810,0.8697970873786405,0.9805825242718447
2299744,0.9374903225806454,1.0
2316125,0.9280666666666666,1.0
2329856,0.7939026086956522,0.9565217391304348
2330370,0.7454622641509433,0.8867924528301887
2334461,0.8631526315789475,1.0
2336430,0.8932212121212124,1.0
2342794,0.7509054545454547,0.9090909090909091
2357436,0.7547416666666668,0.9166666666666666
2393133,0.8304123287671233,0.9726027397260274
2401768,0.85294,1.0
2442588,0.8083454545454546,0.9696969696969697
2458782,0.6809642857142857,0.8571428571428571
2462199,0.8484666666666666,1.0
2472517,0.8699378995433794,0.9954337899543378
2527002,0.6214,1.0
2532565,0.45708888888888893,0.6666666666666666
2543939,0.7021863636363637,0.8636363636363636
2553749,0.8666333333333335,1.0
2566050,0.8399183006535945,0.9673202614379085
2602519,0.8263082417582422,0.9725274725274725
2604464,0.8396,1.0
2604819,0.8029499999999999,0.9333333333333333
2612849,0.8173727891156461,0.9455782312925171
2638755,0.7389518518518521,0.9629629629629629
2648857,0.562,0.8
2653430,0.7631,1.0
2657448,0.9462399999999999,1.0
2667253,0.902738888888889,1.0
2688143,0.957,1.0
2703648,0.8648666666666668,1.0
2703656,0.8937571428571428,1.0
2724710,0.7785025000000001,0.925
2757546,0.9670428571428571,1.0
2765939,0.941,1.0
2766273,0.9090750000000001,1.0
2786955,0.8423363636363637,1.0
2789756,0.3376571428571428,0.42857142857142855
2794976,0.8067515151515152,0.9696969696969697
2847850,0.8681655737704919,0.9836065573770492
2856944,0.8942096774193549,1.0
2858857,0.8904950000000006,0.9833333333333333
2868081,0.7463,1.0
2881042,0.5012833333333333,0.8333333333333334
2881064,0.8551111111111112,1.0
2909327,0.7555666666666667,1.0
2970176,0.8301473684210524,0.9736842105263158
2970536,0.7745777777777779,0.9259259259259259
2974252,0.95278,1.0
2989858,0.904,1.0
2993826,0.8132166666666666,1.0
2993849,0.46656,0.6
2993971,0.07783333333333332,0.6666666666666666
2999296,0.8885,1.0
2999332,0.0,0.0
2999430,-0.8103,0.0
3002319,0.7474416666666666,0.9166666666666666
3021624,0.8044238938053098,0.9557522123893806
3034946,0.7348285714285715,0.8571428571428571
3043288,0.2803333333333333,0.5
3047488,0.8312507042253523,0.9577464788732394
3069740,0.8392117647058825,0.9411764705882353
3069823,0.8140400000000001,1.0
3069856,0.6856363636363636,0.9090909090909091
3069865,0.8410866666666666,1.0
3071178,0.5458999999999999,0.6
3075861,0.8531367346938774,0.9183673469387755
3085792,0.6851285714285714,0.7142857142857143
3106594,0.7746899999999999,0.9
3115717,0.7998166666666663,0.9555555555555556
3127113,0.9470666666666666,1.0
3127393,0.7672249999999999,1.0
3140677,0.8571071428571431,0.9857142857142858
3152441,0.7435750000000001,0.875
3177173,0.756695652173913,0.9565217391304348
3177277,0.8039115384615386,0.9807692307692307
3177295,0.7372555555555557,0.9444444444444444
3200751,0.797529411764706,0.9117647058823529
3202861,0.9236416666666667,1.0
3259371,0.8500396226415097,0.9433962264150944
3294476,0.918522222222222,1.0
3298455,0.9576272727272728,1.0
3315931,0.9084291666666667,1.0
3344846,0.7542,1.0
3346038,0.8088052631578947,0.8947368421052632
3351296,0.91855,1.0
3351826,0.8213050000000001,1.0
3411574,0.8939999999999999,0.9444444444444444
3469627,0.9058625000000002,1.0
3514460,0.8648952380952386,0.9761904761904762
3535812,0.7784190476190477,0.9047619047619048
3545636,0.2067,0.625
3546058,0.87307,1.0
3580565,0.879607142857143,1.0
3596518,0.8888173913043478,0.9565217391304348
3616954,0.0,0.0
3647187,0.8430236559139782,0.967741935483871
3656571,0.09359999999999997,0.3333333333333333
3712078,0.8717463768115951,0.9758454106280193
3712813,0.6634800000000001,1.0
3731098,0.7088181818181819,0.9090909090909091
3783735,0.6784604166666667,0.8958333333333334
3803245,0.9647,1.0
3853127,0.8670914285714285,0.9642857142857143
3857230,0.7182089430894308,0.9512195121951219
3870691,0.7927809523809524,0.9523809523809523
3870727,0.6602,0.8888888888888888
3885448,0.46635,0.5
3886298,0.66440243902439,0.8902439024390244
3890627,0.7443141791044777,0.9477611940298507
3903088,0.7226564705882353,0.9176470588235294
3903373,0.8216962264150943,0.9811320754716981
4009419,0.6860365853658537,0.9024390243902439
4021686,0.6519129032258064,0.9354838709677419
4078286,0.8747984615384613,0.9769230769230769
4131018,0.6597,1.0
4138543,0.9191051282051281,0.9743589743589743
4139784,0.8061250000000001,0.9166666666666666
4142601,0.8924588235294117,0.9411764705882353
4174463,-0.3699,0.0
4174529,0.9356,1.0
4174689,0.5719,1.0
4179484,0.7588188571428568,0.96
4193855,-0.8513,0.0
4218574,0.6808,1.0
4219587,0.7071363636363638,0.8181818181818182
4246603,0.8261695652173912,1.0
4271463,0.6833,1.0
4293140,0.7027208333333335,0.9027777777777778
4362354,0.7184280898876405,0.9213483146067416
4406834,0.7282322580645162,0.9354838709677419
4412450,0.9062569620253161,1.0
4436837,0.8127647058823532,0.9705882352941176
4471776,0.8345941176470585,0.9607843137254902
4503527,0.7993375,0.875
4505019,0.7825177777777782,0.9111111111111111
4506943,0.0,0.0
4508129,0.7940116666666664,0.95
4517169,0.664725,0.75
4520543,0.7866589285714285,0.9464285714285714
4520730,0.7942866666666666,0.9333333333333333
4541992,0.7534245454545452,0.9272727272727272
4541997,0.7358542553191485,0.9361702127659575
4550324,0.8362244897959182,0.9591836734693877
4576534,0.8252117647058826,1.0
4591397,0.751337168141593,0.9469026548672567
4592922,0.7965897959183676,0.9387755102040817
4593121,0.7986682539682542,0.9682539682539683
4593272,0.8036660377358492,0.9433962264150944
4593396,0.7640243902439026,0.9512195121951219
4612415,0.7945787878787879,0.9696969696969697
4658306,0.953925,1.0
4678644,0.7808066666666668,0.9466666666666667
4691361,0.7736250000000001,0.9375
4695498,0.8204366336633658,0.9801980198019802
4696858,0.8269718750000001,0.9921875
4703320,0.9283,1.0
4724498,0.8320486956521737,0.991304347826087
4724533,0.8712182481751827,0.9927007299270073
4724552,0.853546896551724,0.9724137931034482
4730688,0.6968615384615385,0.9230769230769231
4731911,0.8336746268656718,0.9850746268656716
4751714,0.8240199999999999,0.9666666666666667
4763087,0.6002214285714286,0.8571428571428571
4778098,0.6196346153846153,0.8846153846153846
4797773,0.8165984126984125,0.9841269841269841
4798868,0.8124444444444445,0.9444444444444444
4804224,0.89075,1.0
4811467,0.7008645833333332,0.9583333333333334
4819827,0.8248848484848484,0.9393939393939394
4819836,0.7605583333333331,0.9583333333333334
4834521,0.6563599999999999,0.8333333333333334
4836749,0.7949718309859155,0.9577464788732394
4836761,0.8176232558139533,0.9767441860465116
4841805,0.6865627906976745,0.9302325581395349
4844974,0.781,1.0
4849728,0.06637999999999997,0.6
4856303,0.7164391304347825,0.9565217391304348
4858735,0.85539,0.9666666666666667
4858902,0.7305673913043477,0.9130434782608695
4866210,0.6745972972972972,0.8648648648648649
4869749,0.6281916666666668,0.8541666666666666
4881223,0.7137489795918366,0.9591836734693877
4885238,0.6960823529411765,0.8823529411764706
4885292,0.7182833333333333,0.9444444444444444
4892293,0.7087399999999999,0.9
4894516,-0.0129,0.0
4910557,0.7612166666666668,0.9444444444444444
4917693,0.7875869565217389,0.9782608695652174
4919225,0.8430540540540543,0.972972972972973
4919471,0.906575,1.0
4920159,0.7951703703703702,0.8981481481481481
4933210,0.8768049999999998,1.0
4945547,0.815175,0.9166666666666666
4959693,-0.24975,0.0
4959717,0.6710617647058823,0.9117647058823529
4979472,0.6997833333333332,0.8333333333333334
4982313,0.9325333333333333,1.0
4989259,0.8157866666666665,1.0
4989665,0.70854,0.9
5008038,0.606336,0.88
5015374,0.76805,1.0
5017980,0.8358341880341876,1.0
5036625,0.8930914285714286,1.0
5042965,0.8815485074626865,1.0
5045587,0.9476,1.0
5052061,0.6611909090909089,0.9545454545454546
5071056,0.6229,1.0
5074403,0.8415976744186046,0.9651162790697675
5075775,0.7357333333333334,1.0
5080694,0.814201754385965,0.9122807017543859
5091028,0.0,0.0
5099250,0.9523,1.0
5110764,0.7947202247191011,0.9213483146067416
5110775,0.8601333333333333,1.0
5158538,0.8243579545454541,0.9545454545454546
5158684,0.8592793103448273,0.9655172413793104
5158962,0.7993066666666667,1.0
5159313,0.8067764705882353,1.0
5163619,0.33793333333333336,0.6666666666666666
5180128,0.5831000000000001,0.8333333333333334
5180563,0.5782125,0.875
5207367,0.60098,0.8
5208678,0.4034333333333333,0.5
5221596,0.7777629629629629,0.9814814814814815
5233736,0.7755658008658008,0.9437229437229437
5242151,0.6930562500000002,1.0
5243206,0.2326714285714286,0.7142857142857143
5255754,0.8863909090909088,0.9848484848484849
5271925,0.6244857142857143,0.8571428571428571
5281665,0.6527263157894737,0.8421052631578947
5283747,0.8245533333333335,0.9666666666666667
5289850,0.7063650000000002,0.95
5325455,0.8320252100840333,0.9663865546218487
5339887,0.517563043478261,0.7608695652173914
5339982,0.423525,0.75
5357774,0.7783,1.0
5435649,0.8482000000000001,1.0
5435751,0.22693333333333332,0.3333333333333333
5435797,0.6374166666666666,0.8333333333333334
5435847,0.7813,1.0
5464143,0.5745043478260871,0.8478260869565217
5465122,0.6620338842975206,0.9173553719008265
5465183,0.8284181818181817,0.9090909090909091
5465211,0.6126083333333333,1.0
5482219,0.770650909090909,0.9454545454545454
5484418,0.723947619047619,0.9365079365079365
5491259,0.7418866666666666,0.9333333333333333
5535344,0.7800886792452828,0.9433962264150944
5587724,0.7558035714285715,0.9642857142857143
5607225,0.9506818181818182,1.0
5608867,0.5951227272727272,0.8636363636363636
5614841,0.0,0.0
5678100,0.7909638655462184,0.9411764705882353
5697492,0.8709150000000001,1.0
5697963,0.8840699999999998,0.9818181818181818
5704313,0.7800494252873564,0.9540229885057471
5725151,0.74092,0.8
5726941,0.6353285714285715,0.7142857142857143
5816030,0.6599333333333334,1.0
5816052,0.5741105263157895,0.8421052631578947
5831507,0.7681428571428572,1.0
5839682,-0.1027,0.0
5844464,0.7579945945945947,0.9459459459459459
5855836,0.94538,1.0
5874991,0.5062875,0.875
5875014,0.8137,1.0
5880215,0.9100333333333332,1.0
5889408,0.8451319999999999,0.98
5959060,0.87020826446281,0.9752066115702479
5964537,0.6167333333333334,0.9523809523809523
5971306,0.641009090909091,1.0
5971310,0.6706470588235293,0.8823529411764706
5984246,0.7116985294117646,0.9117647058823529
5992273,0.6338862903225804,0.9112903225806451
6007598,0.9344214285714285,1.0
6007711,0.7112857142857143,1.0
6038067,0.777,1.0
6044652,0.5956607843137255,0.8431372549019608
6045746,0.5425416666666668,0.875
6046605,0.7975083333333335,0.9444444444444444
6047437,0.5310915254237288,0.7796610169491526
6048366,0.42077551020408166,0.7346938775510204
6048409,0.5152849315068492,0.8356164383561644
6051073,0.8508517241379311,1.0
6057391,0.8246666666666665,1.0
6067518,0.7526937500000002,0.9375
6098189,0.7256154929577467,0.9154929577464789
6126156,0.4878512195121952,0.6585365853658537
6158116,0.6976333333333334,0.9166666666666666
6171123,0.8183153846153846,0.9615384615384616
6238727,0.7352638554216866,0.927710843373494
6238927,0.76925,0.8333333333333334
6267528,0.7472059999999999,0.94
6267552,0.6171599999999999,0.8
6276711,0.913,1.0
6308998,0.5975104166666669,0.8854166666666666
6319980,0.7187318181818182,0.9545454545454546
6348825,0.5969657142857141,0.8428571428571429
6349168,0.7065111111111111,1.0
6349365,0.5327105263157895,0.8157894736842105
6366180,0.4930772151898734,0.7848101265822784
6404673,0.7072499999999999,1.0
6406174,0.8968684210526314,1.0
6409693,0.6283190476190474,0.8809523809523809
6427423,0.89612,1.0
6458947,0.5732048780487805,0.8780487804878049
6496401,0.8662383177570094,0.9626168224299065
6518197,0.641588,0.92
6522088,0.9833,1.0
6532293,0.821675,0.9166666666666666
6533349,-0.1366,0.0
6533799,0.5376857142857142,0.7142857142857143
6564083,0.7473769230769232,0.8461538461538461
6581585,0.61795,1.0
6609516,0.8140135338345861,0.9699248120300752
6618954,0.714025,1.0
6619097,0.3818,1.0
6664484,0.7958750000000001,1.0
6681127,0.7910699999999999,0.9
6722851,0.6583560975609757,0.8292682926829268
6732529,0.8917222857142854,0.9771428571428571
6739179,0.7426393939393938,0.9696969696969697
6770407,0.6003428571428572,0.8285714285714286
6771249,0.7255606060606062,0.9393939393939394
6780778,0.621,1.0
6781003,0.3337,0.7
6823719,0.8287333333333332,1.0
6824049,0.9773,1.0
6824136,0.9349,1.0
6843810,0.51325,0.8333333333333334
6844209,0.39962857142857144,0.7142857142857143
6844367,0.48633333333333334,1.0
6845654,0.7335666666666668,1.0
6845769,0.49239999999999995,1.0
6850615,0.9311214285714284,1.0
6865459,0.9259,1.0
6870583,0.7737285714285714,1.0
6895151,0.9468,1.0
6923723,0.8021694444444443,0.9166666666666666
6939436,0.42669999999999997,1.0
6988384,0.7487849315068493,0.9383561643835616
6994176,0.6488857142857141,0.875
7049815,0.72211,0.9
7055786,0.7531637795275591,0.9448818897637795
7094585,0.6157250000000001,0.75
7117981,0.7266022222222221,0.9555555555555556
7137939,0.6627913043478262,0.8695652173913043
7142866,0.6217481481481483,0.8518518518518519
7143094,0.8405233333333335,0.9833333333333333
7143198,0.9030499999999999,1.0
7186750,0.7960441860465113,0.9767441860465116
7186978,0.8020462962962962,0.9814814814814815
7208307,0.6078857142857144,0.8571428571428571
7208458,0.8262285714285715,1.0
7220764,0.7110304347826085,0.9347826086956522
7227046,0.7090675675675675,0.8918918918918919
7228030,0.7711888888888889,1.0
7228516,0.7429857142857142,0.9206349206349206
7228517,0.6337075471698115,0.8679245283018868
7246973,0.6789833333333334,0.8888888888888888
7265155,0.8279129032258062,0.9032258064516129
7336868,0.6762833333333332,0.8611111111111112
7375957,0.6975563380281687,0.8873239436619719
7391438,0.734998181818182,0.9454545454545454
7391649,0.7954070175438596,0.9649122807017544
7409337,0.5638818181818183,0.8181818181818182
7410022,0.591795,0.85
7441176,0.6165259259259263,0.9074074074074074
7444290,0.9359333333333334,1.0
7492137,0.8644999999999999,1.0
7503281,0.8138863636363638,1.0
7534916,0.9665,1.0
7585351,0.93615,1.0
7605467,0.5325,0.8
7681654,0.6481333333333333,1.0
7700258,0.9651,1.0
7701968,0.7528268656716417,0.9552238805970149
7743921,0.7407271428571426,0.9285714285714286
7750540,0.979,1.0
7764066,0.31426666666666664,0.6666666666666666
7764158,0.6249,1.0
7766571,0.7676587301587299,0.9444444444444444
7845830,0.7026651515151515,0.8939393939393939
7849295,0.4927,1.0
7861565,0.8321000000000001,0.9565217391304348
7863871,0.7801081632653061,0.9591836734693877
7887271,0.8280050000000001,0.95
7922785,0.7399290322580645,0.9354838709677419
7925886,0.7771000000000001,0.9
7928875,0.8126,1.0
7931794,0.7699226993865032,0.9263803680981595
7976534,0.43076250000000005,0.75
8035581,0.7213681818181816,0.8636363636363636
8074694,0.46216000000000007,0.8
8125259,0.0,0.0
8143176,0.8679290322580645,0.9354838709677419
8207213,0.8099000000000001,0.9
8219258,0.53262,1.0
8228612,0.3124,0.6666666666666666
8229885,0.84832,1.0
8233982,0.7510854368932031,0.941747572815534
8244584,0.8323444444444443,1.0
8249138,0.9485,1.0
8263542,0.7871818181818182,0.9090909090909091
8276053,0.8562785714285713,1.0
8295110,0.7436483870967744,0.9354838709677419
8298094,0.8164205128205128,1.0
8322064,0.7595933333333332,0.9333333333333333
8355709,0.8593207792207793,0.987012987012987
8364620,0.6771,0.9285714285714286
8413697,0.48862500000000003,0.75
8413891,0.31771666666666665,0.6666666666666666
8506914,0.9629666666666666,1.0
8528885,0.9124999999999999,1.0
8541215,0.8233757575757575,0.9393939393939394
8557775,0.6686071428571428,0.9285714285714286
8558763,0.6423272727272727,0.9090909090909091
8560247,0.8018666666666667,1.0
8566331,0.6903641025641027,0.8717948717948718
8577027,0.7736474999999997,0.95
8577530,0.6166349999999998,0.8
8577673,0.6138687500000001,0.90625
8578166,0.6347684210526316,0.9210526315789473
8586853,0.5736111111111111,0.8888888888888888
8597565,0.8432250000000003,0.9821428571428571
8597633,0.7322827586206896,0.9310344827586207
8598431,0.6708578947368421,0.9473684210526315
8619128,0.9231081967213113,0.9836065573770492
8636861,0.7532818181818183,0.9545454545454546
8637229,0.7393456081081085,0.972972972972973
8645263,0.7297759493670887,0.8734177215189873
8656092,0.7540210526315789,1.0
8673543,0.1787,1.0
8682428,0.510275,1.0
8682525,0.492425,0.75
8705770,0.62163,0.8
8722428,0.7813,1.0
8723077,0.6683230769230769,0.8461538461538461
8723159,0.4679,0.75
8723394,0.8105,1.0
8723482,0.6983400000000001,1.0
8723550,0.50982,0.8
8723614,0.45675714285714275,0.7142857142857143
8723654,0.35515,0.5
8767456,0.7210452991452991,0.8974358974358975
8768176,0.66969797979798,0.898989898989899
8768750,0.709485185185185,0.9074074074074074
8768773,0.8163671874999999,0.984375
8768806,0.7134864406779661,0.9322033898305084
8768866,0.7605648148148147,0.9537037037037037
8768895,0.7660333333333331,0.9298245614035088
8768929,0.8395739130434785,1.0
8768949,0.7441193548387098,0.9516129032258065
8768968,0.761395698924731,0.967741935483871
8775303,0.8617322580645164,1.0
8787721,0.8298090163934425,0.9590163934426229
8803428,0.8374666666666667,1.0
8804938,0.6249,1.0
8805177,-0.4203,0.0
8818893,0.6556571428571428,1.0
8821534,0.8104840000000002,0.96
8831109,0.7127350000000001,0.95
8852111,0.7977136986301373,0.9315068493150684
8858198,0.7608240506329113,0.9620253164556962
8858675,0.7081590909090909,0.8636363636363636
8879476,0.46965,1.0
8892305,0.35737,0.6
8916209,0.78263125,0.96875
8917258,0.9628,1.0
8929487,0.5410625,1.0
8946730,0.7431032258064516,0.967741935483871
8958059,0.7716500000000001,1.0
8975844,0.8227500000000001,0.9347826086956522
8999410,0.8668244444444443,1.0
9000447,0.7337188679245282,0.9245283018867925
9012533,-0.06016666666666667,0.16666666666666666
9013023,0.6234428571428572,0.8571428571428571
9033899,0.9249823529411766,1.0
9050879,0.9561999999999999,1.0
9051544,0.36315,0.5
9056827,0.8961,1.0
9071743,0.5730190476190478,0.8571428571428571
9079180,0.42508918918918925,0.7567567567567568
9086516,0.929178947368421,1.0
9107467,0.779,0.8888888888888888
9138303,0.7633181818181818,0.9393939393939394
9141708,0.8741944444444445,1.0
9148203,0.8667487179487179,1.0
9175943,0.8667,1.0
9196789,0.7081500000000001,0.9210526315789473
9220976,0.5943571428571428,0.7857142857142857
9286443,0.6347958333333333,0.9375
9301065,0.7996519999999999,1.0
9301329,0.799604838709677,1.0
9351926,0.9251181818181817,1.0
9397325,0.8165,1.0
9417194,0.67845,1.0
9435370,0.28908333333333336,0.6666666666666666
9441899,0.8203214285714286,1.0
9480955,0.8550625000000001,1.0
9518813,0.0,0.0
9520727,0.6896384615384616,0.9230769230769231
9520915,0.9373,1.0
9532708,0.9048523809523807,1.0
9532723,-0.2776666666666667,0.3333333333333333
9534474,0.8469673684210526,0.9789473684210527
9534506,0.7535333333333334,1.0
9539898,0.5458750000000001,0.9166666666666666
9540259,0.5822571428571427,0.8571428571428571
9540940,0.723775,1.0
9549904,0.24443333333333336,0.6666666666666666
9550054,0.4051428571428572,0.5714285714285714
9552894,0.75438,0.95
9565266,0.77416,1.0
9580041,0.6908,1.0
9597254,0.7766666666666666,0.9047619047619048
9605000,0.76786,1.0
9605875,-0.35675,0.0
9605929,0.8329666666666666,1.0
9638719,0.937,1.0
9661801,0.781942857142857,1.0
9674341,0.97035,1.0
9676846,0.83795,1.0
9677209,0.9397500000000001,1.0
9677636,0.9067399999999999,1.0
9677801,0.92885,1.0
9677964,0.6706374999999999,0.875
9681126,0.8171,1.0
9685333,0.8660589743589745,1.0
9687046,0.693,0.8333333333333334
9691156,0.8110089552238807,0.9552238805970149
9700071,0.9152399999999999,1.0
9704421,0.8442,1.0
9705055,0.9081,1.0
9705574,0.7823545454545454,1.0
9740895,0.574657142857143,0.8571428571428571
9745724,0.34,1.0
9799037,0.6242,1.0
9814260,0.831729268292683,0.975609756097561
9814335,0.7101117647058823,0.9411764705882353
9814713,0.832338888888889,1.0
9828765,0.7361102564102564,0.9487179487179487
9834713,0.33013333333333333,0.3333333333333333
9847144,0.8265719298245612,0.9649122807017544
9864861,0.64335,0.8181818181818182
9866718,0.7371320000000001,0.92
9885619,0.737280172413793,0.9655172413793104
9886049,0.6871073170731707,0.9024390243902439
9886548,0.7092895833333333,0.9270833333333334
9889955,0.8151322580645166,0.967741935483871
9896323,0.8576,1.0
9906388,0.6480333333333334,0.6666666666666666
9911088,0.7108636363636363,0.9090909090909091
9929088,-0.5161666666666667,0.3333333333333333
9959234,0.08109999999999999,0.6666666666666666
9966421,0.7852125000000001,1.0
9979711,0.29268333333333335,0.5
9981541,-0.3933,0.0
9982351,0.0,0.0
9983002,0.9447258620689657,1.0
9989843,0.6175,0.6666666666666666
9990182,0.7541166666666667,0.8333333333333334
10007435,0.22888333333333333,0.3333333333333333
10008465,0.45742499999999997,0.5
10040833,0.8756967213114749,0.9836065573770492
10044794,0.9190892857142856,1.0
10084023,0.7519363636363636,0.9272727272727272
10096800,0.0,0.0
10098064,0.7262875000000001,0.875
10099218,0.5225666666666667,0.8333333333333334
10099872,0.35337142857142856,0.7142857142857143
10126567,0.6624195652173912,0.9130434782608695
10129003,0.7016067796610168,0.923728813559322
10172866,0.8532416666666666,1.0
10184289,0.15355000000000002,0.5
10196511,0.6989000000000001,0.8888888888888888
10197913,0.7521,1.0
10198572,0.7540632653061224,0.8979591836734694
10215381,0.875961224489796,1.0
10215460,0.7789847826086954,0.9782608695652174
10216072,0.7743875,0.875
10220194,0.8442749999999999,1.0
10228700,0.7030272727272727,0.8181818181818182
10238371,0.7648977272727272,0.9431818181818182
10238602,0.7897845588235294,0.9632352941176471
10239540,0.9335320000000001,1.0
10239755,0.9072307692307694,1.0
10240647,0.6996,1.0
10240767,0.8575494736842108,0.9894736842105263
