id,name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
27846336,4277,1927,0,981,259,4,1,10,16,225.0,225.0,2,0,0,22.286579999999997,114.15066999999999,15,0,2,1.0,,1.0,7,634.0,28,1125,0,29,59,89,364,0,0,0,,,,,,,,79,77,2,0,
27854646,6067,4050,0,716,122,0,0,67,108,2.0,2.0,2,16,16,22.3258,114.16505,23,2,2,1.0,,1.0,10,190.0,1,1125,0,30,60,90,365,1,0,0,,,,,,,,2,0,2,0,0.04
27855592,2019,1132,1,731,1039,4,1,62,138,1.0,1.0,2,2,2,22.307029999999997,114.01017,5,0,4,1.0,1.0,2.0,26,729.0,7,1125,0,8,20,50,50,85,26,1,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,3.27
27864530,220,3893,0,242,890,2,1,20,129,1.0,1.0,2,14,14,22.27805,114.16996999999999,5,0,2,1.0,,1.0,19,494.0,5,30,0,0,0,0,6,6,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.23
27878901,36,2059,0,1090,119,4,1,1,10,37.0,37.0,2,14,14,22.28155,114.18493000000001,23,2,2,1.0,1.0,1.0,14,280.0,28,1125,0,29,59,89,364,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,41,1,40,0,0.1
27889369,2984,2897,0,936,408,4,1,9,28,239.0,239.0,2,14,14,22.27986,114.1763,5,0,2,1.0,,1.0,13,850.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
27891844,3930,3892,0,801,71,2,19,1,138,1.0,1.0,0,7,7,22.307760000000002,114.25778999999999,23,2,1,1.0,1.0,1.0,22,400.0,1,1125,0,0,0,0,0,13,0,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.55
27893805,987,3076,0,259,569,4,1,1,138,2.0,2.0,2,0,0,22.2814,114.14828,7,0,2,2.0,2.0,2.0,20,1500.0,4,1125,0,29,59,89,179,4,0,0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,0.17
27898248,5501,4005,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,4,1.0,,2.0,11,988.0,1,14,0,30,60,90,90,37,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0,10,0,1.4
27906424,2208,4006,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,2,1.0,,1.0,11,598.0,1,6,0,30,60,90,90,33,2,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0,10,0,1.24
27908073,3969,3413,0,787,837,3,1,47,11,369.0,369.0,0,1,1,22.288520000000002,114.20922,23,2,2,1.0,1.0,1.0,10,217.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27910762,5375,3946,0,787,837,3,1,47,11,369.0,369.0,0,16,16,22.31435,114.16786,23,2,1,1.0,1.0,1.0,9,207.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27911979,5997,5057,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,4,1.0,,2.0,11,988.0,1,6,0,30,60,90,90,44,3,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,10,0,10,0,1.67
27912156,5533,4002,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,2,1.0,,2.0,12,428.0,1,30,0,30,60,90,90,33,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0,10,0,1.25
27915353,91,2056,0,1090,119,4,1,1,10,37.0,37.0,2,14,14,22.28075,114.18466000000001,23,2,2,1.0,1.0,1.0,15,390.0,28,1125,0,0,0,22,297,0,0,0,,,,,,,,41,1,40,0,
27916468,2209,4002,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,2,1.0,1.0,1.0,13,546.0,1,7,0,30,60,90,180,36,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0,10,0,1.38
27921156,5500,4004,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.2979,114.17228999999999,23,2,4,1.0,,2.0,11,988.0,1,14,0,30,60,90,90,4,0,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,10,0,10,0,0.15
27948423,4952,3412,0,787,837,3,1,47,11,369.0,369.0,0,16,16,22.32299,114.1604,23,2,2,1.0,1.0,1.0,7,224.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27949099,430,1786,0,936,408,4,1,9,28,239.0,239.0,2,14,14,22.276229999999998,114.17253999999998,7,0,3,1.0,2.0,2.0,17,1000.0,28,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
27951950,2254,4003,0,797,890,1,56,63,124,10.0,10.0,2,16,16,22.29887,114.17286999999999,23,2,2,1.0,,1.0,13,588.0,1,31,0,30,60,90,90,33,0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0,10,0,1.25
27962188,6301,4239,0,298,890,0,4,0,138,9.0,9.0,0,16,16,22.31926,114.17126,5,0,9,2.0,3.0,4.0,13,1588.0,1,1125,0,28,58,88,178,8,0,0,88.0,9.0,8.0,10.0,10.0,10.0,9.0,9,9,0,0,0.33
27975953,4942,801,0,787,837,3,1,47,11,369.0,369.0,0,16,16,22.32434,114.1621,23,2,12,1.0,4.0,5.0,7,900.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27976601,1480,2701,0,787,837,3,1,47,11,369.0,369.0,0,14,14,22.27979,114.17934,23,2,1,1.0,1.0,1.0,11,200.0,29,1124,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27978679,4381,3344,0,787,837,3,1,47,11,369.0,369.0,0,9,9,22.32568,114.16073999999999,5,0,7,2.0,5.0,5.0,10,834.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
27993543,6491,2828,0,1121,992,1,56,67,138,1.0,1.0,0,7,7,22.37879,114.25968,28,2,1,1.0,1.0,1.0,14,300.0,5,10,0,27,57,87,87,0,0,0,,,,,,,,1,0,1,0,
28020611,1218,1084,0,125,537,3,1,50,129,12.0,12.0,2,14,14,22.27639,114.18335,23,2,2,1.0,1.0,2.0,37,2400.0,1,90,0,30,60,90,365,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,10,8,1,1,0.08
28034933,5118,2968,0,1123,528,3,1,0,138,2.0,2.0,0,2,2,22.279529999999998,113.94031000000001,23,2,2,1.0,1.0,2.0,9,520.0,1,1125,0,23,53,83,83,57,0,0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,2,0,2,0,2.21
28036091,4120,2717,0,410,474,3,1,44,66,11.0,11.0,0,16,16,22.31616,114.17016000000001,28,2,3,1.5,1.0,1.0,9,400.0,28,365,0,23,53,83,358,0,0,0,,,,,,,,10,0,10,0,
28042522,5119,2969,0,1123,528,3,1,0,138,2.0,2.0,0,2,2,22.2787,113.94062,37,2,3,1.0,1.0,3.0,8,550.0,1,30,0,29,59,89,179,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.04
28042682,3573,3499,2,1119,890,3,1,67,31,1.0,1.0,2,14,14,22.26822,114.18428,5,0,2,1.0,1.0,1.0,23,520.0,5,20,0,2,23,37,37,1,0,0,,,,,,,,1,1,0,0,0.04
28056270,2502,4110,0,683,839,3,51,44,124,230.0,230.0,2,9,9,22.32698,114.16141,23,2,2,2.0,1.0,1.0,8,250.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,124,5,112,7,
28073412,4484,3417,0,1051,213,2,19,65,66,8.0,8.0,2,16,16,22.323729999999998,114.16814,53,1,1,2.0,1.0,0.0,23,91.0,1,90,0,25,55,85,85,60,5,0,89.0,9.0,8.0,9.0,9.0,10.0,9.0,3,0,0,0,2.3
28093197,6211,61,0,158,272,4,1,35,28,23.0,23.0,2,1,1,22.28797,114.19278999999999,5,0,6,1.0,2.0,3.0,23,1200.0,28,1125,0,0,23,53,328,0,0,0,,,,,,,,31,31,0,0,
28095319,2702,2896,1,936,408,4,1,9,28,239.0,239.0,2,14,14,22.27863,114.17553999999998,7,0,2,1.0,,1.0,16,777.0,27,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
28095863,1478,2702,0,787,837,3,1,47,11,369.0,369.0,0,14,14,22.27884,114.17953,23,2,1,1.0,1.0,1.0,11,104.0,29,1124,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28096250,2983,1895,1,936,408,4,1,9,28,239.0,239.0,2,14,14,22.27958,114.17828999999999,7,0,2,1.0,,1.0,14,810.0,28,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
28117190,881,3710,0,682,792,4,1,1,107,11.0,11.0,2,16,16,22.30644,114.16618000000001,5,0,2,1.0,,1.0,17,308.0,1,1125,0,16,46,76,351,103,20,2,94.0,10.0,9.0,10.0,10.0,10.0,9.0,9,9,0,0,3.98
28120301,1516,5332,0,787,837,3,1,47,11,369.0,369.0,0,0,0,22.28177,114.1546,23,2,2,1.0,,1.0,9,284.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28122699,4377,2699,0,787,837,3,1,47,11,369.0,369.0,0,9,9,22.32539,114.16063,23,2,2,1.5,1.0,1.0,10,250.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28138623,2287,3710,0,682,792,4,1,1,107,11.0,11.0,2,16,16,22.30774,114.16758999999999,5,0,2,1.0,,1.0,17,270.0,1,1125,0,2,32,55,330,66,12,0,91.0,9.0,9.0,9.0,9.0,9.0,9.0,9,9,0,0,2.54
28142617,3905,1248,2,505,829,1,56,67,138,1.0,1.0,0,0,0,22.28156,114.15032,23,2,1,1.0,1.0,,13,650.0,28,1125,0,30,60,90,180,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.04
28152465,5937,4364,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.3188,114.17106000000001,23,2,1,1.0,,1.0,12,208.0,28,1125,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,51,0,33,13,0.05
28164968,6805,574,0,1068,890,1,56,1,40,13.0,13.0,2,16,16,22.300279999999997,114.17328,31,2,2,1.0,1.0,1.0,4,450.0,1,1125,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0,12,0,0.06
28165727,812,1201,0,694,890,1,56,1,124,13.0,13.0,2,16,16,22.29916,114.17201000000001,23,2,8,3.0,3.0,5.0,13,4798.0,1,30,0,30,57,79,354,2,0,0,80.0,8.0,8.0,7.0,8.0,9.0,8.0,13,1,12,0,0.08
28172291,3801,3450,0,787,837,3,1,47,11,369.0,369.0,0,3,3,22.311139999999998,114.19032,23,2,2,1.0,1.0,1.0,8,244.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28174233,3977,2732,0,787,837,3,1,47,11,369.0,369.0,0,1,1,22.28885,114.20931999999999,23,2,2,1.0,,1.0,11,284.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28175804,5703,4567,0,1102,974,4,1,1,138,1.0,1.0,2,6,6,22.53725,114.10519,5,0,2,1.5,1.0,1.0,26,313.0,1,1125,0,30,60,90,180,52,10,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.99
28177617,3143,1982,0,515,513,1,56,0,99,2.0,2.0,2,0,0,22.28742,114.14813000000001,23,2,1,1.0,1.0,1.0,11,400.0,5,1125,0,27,57,87,362,0,0,0,,,,,,,,1,0,1,0,
28196704,6640,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.316999999999997,114.17012,33,2,2,1.0,1.0,1.0,18,198.0,1,30,0,5,28,58,58,19,2,0,84.0,9.0,8.0,9.0,9.0,10.0,9.0,24,0,24,0,0.74
28197275,6638,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.3183,114.17151000000001,33,2,2,1.0,1.0,2.0,18,198.0,1,30,0,7,30,60,60,5,0,0,80.0,9.0,9.0,9.0,9.0,9.0,9.0,24,0,24,0,0.2
28209605,6637,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.31641,114.17026000000001,33,2,2,1.0,1.0,1.0,18,198.0,1,30,0,0,23,53,53,18,0,0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,24,0,24,0,0.7
28210918,5504,2459,0,1125,752,4,1,65,130,3.0,3.0,0,2,2,22.26768,113.9871,23,2,2,1.0,1.0,1.0,18,280.0,1,1125,0,29,59,86,86,60,14,0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,4,1,3,0,2.34
28211638,5988,4361,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.32046,114.17033,23,2,1,1.0,,1.0,14,178.0,28,1125,0,0,0,22,297,1,0,0,60.0,10.0,6.0,10.0,10.0,10.0,10.0,51,0,33,13,0.05
28211839,5936,4357,0,452,105,4,1,64,66,54.0,54.0,0,16,16,22.318920000000002,114.17126,23,2,1,0.5,1.0,1.0,15,218.0,25,1125,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,51,0,33,13,0.08
28213181,6719,4875,0,390,890,4,49,61,66,81.0,81.0,2,16,16,22.31768,114.17055,23,2,1,1.0,1.0,1.0,10,158.0,25,1125,0,30,60,90,365,1,0,0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,113,0,105,0,0.06
28214344,6720,4882,0,390,890,4,49,61,66,81.0,81.0,2,16,16,22.3159,114.16991999999999,23,2,2,1.0,1.0,1.0,9,158.0,14,30,0,29,59,89,364,9,0,0,82.0,9.0,9.0,9.0,10.0,10.0,10.0,113,0,105,0,0.36
28216501,1858,624,0,1126,890,0,0,67,101,1.0,1.0,2,0,0,22.279870000000003,114.15413000000001,5,0,4,1.0,2.0,2.0,15,2671.0,1,1125,0,0,0,22,22,6,0,0,92.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,0.25
28232832,4484,3417,0,1051,213,2,19,65,66,8.0,8.0,2,16,16,22.323729999999998,114.16814,53,1,1,2.0,1.0,0.0,25,91.0,1,90,0,30,60,90,90,44,8,0,88.0,9.0,8.0,9.0,9.0,10.0,9.0,3,0,0,0,1.75
28236788,6898,4399,0,1127,890,4,1,1,120,3.0,3.0,2,3,3,22.31655,114.18691000000001,5,0,5,1.0,2.0,2.0,33,1800.0,2,1125,0,30,60,90,90,32,1,0,95.0,10.0,10.0,9.0,9.0,9.0,9.0,2,2,0,0,1.26
28241309,1184,29,0,455,664,4,1,32,138,2.0,2.0,2,7,7,22.3073,114.25955,23,2,2,1.0,1.0,1.0,37,319.0,1,1125,0,6,36,66,341,17,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.7
28241477,5722,4477,0,1127,890,4,47,66,138,8.0,8.0,2,6,6,22.531999999999996,114.08646,5,0,2,1.0,1.0,1.0,35,425.0,1,100,0,27,57,87,177,134,22,3,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6,6,0,0,5.15
28254990,2892,1003,0,1111,890,1,56,67,66,1.0,1.0,2,9,9,22.326929999999997,114.16921,23,2,1,1.0,1.0,1.0,10,140.0,150,1125,0,29,59,89,179,0,0,0,,,,,,,,1,0,1,0,
28261576,4028,1080,0,1173,890,3,1,1,10,3.0,3.0,2,14,14,22.28129,114.18536999999999,23,2,6,2.0,2.0,2.0,29,1609.0,1,1125,0,19,49,79,169,28,1,0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1,1,0,1.14
28270585,4488,1769,0,885,824,4,1,1,124,11.0,11.0,2,16,16,22.29655,114.17289,32,2,1,1.0,1.0,0.0,16,155.0,1,30,0,24,54,84,84,12,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0,11,0,0.47
28271354,1415,2953,0,787,837,3,1,47,11,369.0,369.0,0,14,14,22.27853,114.18326,23,2,2,1.0,1.0,1.0,10,217.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28272161,2225,1764,0,885,824,4,1,1,124,11.0,11.0,2,16,16,22.297729999999998,114.17291000000002,32,2,2,1.0,1.0,1.0,15,156.0,1,30,0,23,53,83,83,3,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0,11,0,0.17
28289228,37,2059,0,1090,119,4,1,1,10,37.0,37.0,2,14,14,22.282239999999998,114.1865,23,2,2,1.0,1.0,1.0,14,430.0,28,1125,0,23,53,83,358,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,41,1,40,0,0.04
28290071,1380,3098,0,604,304,4,1,59,107,24.0,24.0,2,16,16,22.3067,114.16573999999999,5,0,3,1.0,,2.0,15,429.0,1,1125,0,30,59,78,160,77,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,24,24,0,0,2.97
28293900,5938,5139,0,1101,890,4,1,1,66,6.0,6.0,2,16,16,22.32062,114.16813,24,2,2,1.0,1.0,1.0,11,265.0,1,1125,0,30,60,90,365,7,0,0,89.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0,6,0,0.28
28311028,4354,1078,0,736,999,4,1,66,40,3.0,3.0,0,16,16,22.304389999999998,114.17146000000001,5,0,4,1.0,1.0,2.0,18,331.0,3,90,0,30,60,90,90,64,15,0,90.0,9.0,8.0,9.0,9.0,9.0,9.0,3,3,0,0,2.55
28318403,39,2059,0,1090,119,4,1,1,10,37.0,37.0,2,14,14,22.2805,114.1861,23,2,2,1.5,1.0,1.0,17,440.0,28,1125,0,0,0,22,297,0,0,0,,,,,,,,41,1,40,0,
28321085,6392,4451,0,1098,890,4,1,1,138,2.0,2.0,0,2,2,22.28058,113.94135,34,2,2,1.0,1.0,1.0,16,230.0,28,1125,0,4,34,64,339,0,0,0,,,,,,,,2,0,2,0,
28329783,4237,1064,2,936,408,4,1,9,28,239.0,239.0,2,14,14,22.278129999999997,114.18491999999999,5,0,2,1.0,,1.0,21,600.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
28358039,6570,5147,0,1130,890,1,56,1,138,1.0,1.0,0,11,11,22.468770000000003,114.15014,24,2,1,1.0,1.0,1.0,17,235.0,2,30,0,0,0,22,112,10,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.4
28372300,6642,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.316370000000003,114.17048999999999,33,2,2,1.0,1.0,1.0,18,198.0,1,30,0,7,30,60,60,19,1,0,94.0,9.0,9.0,10.0,9.0,10.0,10.0,24,0,24,0,0.75
28376574,3682,3627,0,1131,890,0,0,0,129,1.0,1.0,2,14,14,22.27626,114.17088000000001,5,0,2,1.0,1.0,1.0,8,1100.0,2,20,0,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
28377039,6641,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.316879999999998,114.17161000000002,33,2,2,1.0,1.0,2.0,18,198.0,1,30,0,0,23,53,53,13,0,0,92.0,10.0,9.0,10.0,10.0,10.0,10.0,24,0,24,0,0.51
28377127,6639,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.31684,114.17081999999999,33,2,2,1.0,1.0,2.0,18,178.0,1,30,0,7,30,60,60,12,3,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0,24,0,0.48
28383451,2750,3228,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.3148,114.17098,33,2,2,1.0,1.0,1.0,11,579.0,1,1125,0,30,60,90,365,1,0,0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,33,0,33,0,0.04
28383858,2748,3227,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.31439,114.17023999999999,33,2,2,1.0,1.0,1.0,10,579.0,1,1125,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,8.0,10.0,10.0,33,0,33,0,0.05
28384354,2749,3229,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.31559,114.17128999999998,33,2,3,1.0,1.0,1.0,10,543.0,1,1125,0,30,60,90,365,6,0,0,87.0,9.0,9.0,9.0,8.0,10.0,9.0,33,0,33,0,0.24
28385266,2751,3229,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.31489,114.17142,33,2,3,1.0,1.0,1.0,10,579.0,1,1125,0,30,60,90,365,2,0,0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,33,0,33,0,0.08
28385526,2752,3228,0,387,708,0,0,20,124,44.0,44.0,0,16,16,22.31581,114.17128999999998,33,2,2,1.0,1.0,1.0,10,579.0,1,1125,0,30,60,90,365,2,0,0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,33,0,33,0,0.08
28387090,6643,2303,0,1010,890,4,1,66,66,24.0,24.0,2,16,16,22.31703,114.16957,33,2,2,1.0,1.0,1.0,18,198.0,1,30,0,0,23,53,53,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0,24,0,0.08
28394362,1268,2885,0,237,169,3,1,1,99,1.0,1.0,0,0,0,22.28327,114.15325,5,0,3,1.0,1.0,2.0,21,823.0,2,1125,0,0,0,22,112,10,1,0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.42
28419588,5543,4118,0,1100,890,1,56,64,138,5.0,5.0,2,6,6,22.5352,114.12111000000002,5,0,2,1.0,1.0,1.0,16,402.0,1,1125,0,0,0,22,297,18,1,0,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1,0,0,0.7
28422577,4374,2699,0,787,837,3,1,47,11,369.0,369.0,0,9,9,22.32583,114.16083,23,2,2,2.0,1.0,1.0,10,254.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28424950,519,3965,1,936,408,4,1,9,28,239.0,239.0,2,0,0,22.28568,114.15099,7,0,2,1.0,,1.0,26,820.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
28425373,5112,3661,0,787,837,3,1,47,11,369.0,369.0,0,16,16,22.29866,114.17266000000001,23,2,1,1.0,1.0,1.0,10,216.0,29,1124,0,29,59,89,364,0,0,0,,,,,,,,340,37,242,61,
28426367,3228,895,1,195,663,0,9,1,31,3.0,3.0,2,14,14,22.26902,114.18261000000001,23,2,4,2.0,2.0,1.0,18,386.0,7,1125,0,29,59,89,179,3,0,0,87.0,10.0,10.0,10.0,10.0,8.0,8.0,3,0,3,0,0.12
28430357,5175,2497,0,398,741,4,1,1,11,3.0,3.0,2,14,14,22.27814,114.17781000000001,5,0,4,1.0,2.0,2.0,14,696.0,2,1125,0,0,0,0,0,41,3,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3,0,0,1.59
28442122,57,1386,0,1090,119,4,1,1,10,37.0,37.0,2,16,16,22.31406,114.1716,23,2,2,1.5,1.0,2.0,15,300.0,28,1125,0,30,60,90,365,3,0,0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,41,1,40,0,0.14
28453855,2234,3903,0,1133,890,1,56,67,124,25.0,25.0,0,16,16,22.296110000000002,114.17191000000001,33,2,2,1.0,1.0,1.0,11,800.0,2,1125,0,30,60,90,90,5,0,0,92.0,9.0,10.0,9.0,8.0,10.0,9.0,18,0,18,0,0.21
28472230,4354,1077,0,736,999,4,1,66,40,3.0,3.0,0,16,16,22.30586,114.17313,5,0,4,1.0,1.0,2.0,23,331.0,3,90,0,30,60,90,91,25,6,0,88.0,9.0,9.0,9.0,9.0,10.0,9.0,3,3,0,0,1.2
28483271,4291,2863,2,936,408,4,1,9,28,239.0,239.0,2,1,1,22.29084,114.20578,5,0,2,1.0,,1.0,19,400.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,145,119,26,0,
28500742,3592,2861,0,158,272,4,1,35,28,23.0,23.0,2,1,1,22.28806,114.19245,5,0,2,0.0,,0.0,34,900.0,30,1125,0,0,14,44,319,0,0,0,,,,,,,,31,31,0,0,
28506850,5224,1335,0,129,502,3,52,44,66,266.0,266.0,0,14,14,22.27887,114.17858000000001,23,2,1,1.0,1.0,1.0,12,210.0,30,1125,0,29,59,89,89,0,0,0,,,,,,,,287,19,260,8,
28523256,6531,444,0,840,818,2,21,35,74,4.0,4.0,0,1,1,22.290860000000002,114.19701,23,2,2,1.0,1.0,1.0,26,247.0,28,1125,0,30,60,90,90,17,0,0,84.0,9.0,8.0,9.0,9.0,9.0,8.0,1,0,1,0,0.68
28526041,6757,4412,0,941,514,4,1,67,138,1.0,1.0,2,14,14,22.27907,114.18212,73,3,8,2.0,1.0,7.0,27,2000.0,1,1125,0,28,58,88,88,26,1,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,1.16
28532569,6118,173,0,795,922,4,1,1,129,23.0,23.0,2,16,16,22.29404,114.17211,31,2,2,1.5,1.0,1.0,17,200.0,14,1125,0,30,60,90,365,0,0,0,,,,,,,,25,0,24,1,
28537303,882,3104,0,798,800,3,1,67,138,2.0,2.0,0,17,17,22.50105,114.07739,24,2,2,1.0,1.0,1.0,25,500.0,1,1125,0,30,60,90,365,2,0,0,60.0,6.0,6.0,6.0,6.0,5.0,6.0,1,0,1,0,0.08
28548988,1523,2195,0,683,839,3,51,44,124,230.0,230.0,2,0,0,22.28339,114.15173,23,2,2,1.0,1.0,1.0,4,250.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,124,5,112,7,
28552379,2893,3381,0,989,72,2,1,67,65,1.0,1.0,0,0,0,22.27583,114.16112,24,2,4,1.0,2.0,3.0,13,495.0,2,15,0,28,58,88,363,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0.08
28553480,2237,3903,0,1133,890,1,56,67,124,25.0,25.0,0,16,16,22.29765,114.17336999999999,54,2,2,1.0,1.0,1.0,11,900.0,2,1125,0,30,60,90,90,6,0,0,73.0,9.0,8.0,9.0,10.0,9.0,7.0,18,0,18,0,0.24
28554629,2566,2252,0,293,890,0,0,67,28,2.0,2.0,0,1,1,22.28935,114.19203999999999,10,0,4,1.0,1.0,4.0,9,580.0,30,1125,0,23,53,83,83,0,0,0,,,,,,,,2,1,1,0,
28564219,6610,4050,0,1062,1029,4,1,63,138,10.0,10.0,2,17,17,22.51703,114.07368999999998,5,0,3,1.0,2.0,2.0,15,393.0,1,1125,0,0,0,0,266,4,0,0,80.0,8.0,8.0,8.0,9.0,10.0,9.0,9,9,0,0,0.16
28566559,2567,2335,0,294,773,3,54,41,10,101.0,101.0,2,3,3,22.32751,114.1862,72,3,1,1.0,1.0,1.0,3,140.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,107,104,2,1,
28571418,1037,596,0,315,79,1,56,55,138,4.0,4.0,0,8,8,22.38261,114.18348,68,3,2,2.0,1.0,2.0,28,186.0,1,21,0,0,0,0,54,11,1,0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0,0,4,0.45
